"header","digits2","digits6","digits6_des","notes","SICs","SIC_exclu","SIC","SIC_n"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5376","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5377","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5378","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5379","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5380","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5381","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5382","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5383","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5384","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5385","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5386","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5387","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5388","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5389","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5390","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5391","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5392","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5393","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5394","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5395","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5396","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5397","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5398","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5399","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5400","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5401","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5402","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5403","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5404","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5405","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5406","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5407","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5408","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5409","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5410","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5411","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5412","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5413","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5414","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5415","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5416","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5417","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5418","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5419","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5420","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5421","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5422","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5423","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5424","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5425","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5426","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5427","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5428","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5429","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5430","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5431","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5432","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5433","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5434","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5435","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5436","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5437","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5438","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5439","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5440","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5441","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5442","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5443","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5444","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5445","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5446","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5447","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5448","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5449","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5450","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5451","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5452","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5453","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5454","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5455","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5456","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5457","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5458","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5459","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5470","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5471","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5472","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5473","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5474","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5475","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5476","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5477","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5478","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5479","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5480","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5481","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5482","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5483","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5484","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5485","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5486","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5487","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5488","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5489","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5490","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5491","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5492","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5493","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5494","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5495","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5496","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5497","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5498","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5499","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5500","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5501","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5502","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5503","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5504","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5505","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5506","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5507","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5508","1"
"WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking",,"52-7 , 59,7389, 8042","546","5509","1"
