"source","destination","flow"
"110308","992001",0
"110400","992001",0
"110501","992001",0
"110502","992001",0
"110601","992001",0
"110602","992001",0
"110603","992001",0
"110701","992001",0
"110702","992001",0
"110703","992001",0
"110704","992001",0
"120100","992001",0
"120201","992001",141.7
"120202","992001",0
"120203","992001",0
"120204","992001",0
"120205","992001",0
"120206","992001",0
"120207","992001",0
"120208","992001",0
"120209","992001",0
"120210","992001",0
"120211","992001",0
"120212","992001",0
"120213","992001",0
"120214","992001",0
"120215","992001",0
"120216","992001",0
"130100","992001",0
"130200","992001",0
"130300","992001",0
"130500","992001",21.9
"130600","992001",55.5
"130700","992001",0
"140101","992001",0
"140102","992001",10.5
"140105","992001",0
"140200","992001",0
"140300","992001",0
"140400","992001",0
"140500","992001",0
"140600","992001",0
"140700","992001",0
"140800","992001",0
"140900","992001",0
"141000","992001",0
"141100","992001",0
"141200","992001",0
"141301","992001",0
"141302","992001",0
"141401","992001",0
"141402","992001",0
"141403","992001",0
"141501","992001",0
"141502","992001",0
"141600","992001",0
"141700","992001",0
"141801","992001",10.5
"141802","992001",0
"141803","992001",0
"141900","992001",0
"142001","992001",0
"142002","992001",0
"142003","992001",0
"142004","992001",0
"142101","992001",0
"142102","992001",0
"142103","992001",0
"142104","992001",0
"142200","992001",0
"142300","992001",0
"142400","992001",0
"142500","992001",0
"142600","992001",0
"142700","992001",0
"142800","992001",0
"142900","992001",0
"143000","992001",0
"143100","992001",0
"143201","992001",0
"143202","992001",0
"150101","992001",0
"150102","992001",0
"150103","992001",0
"150200","992001",0
"160100","992001",0
"160200","992001",0
"160300","992001",0
"160400","992001",0
"170100","992001",0
"170600","992001",0
"170700","992001",0
"170900","992001",0.2
"171001","992001",0
"171100","992001",0
"180101","992001",0
"180102","992001",0
"180300","992001",0
"180400","992001",28.2
"190100","992001",1
"190200","992001",20.4
"190301","992001",0
"190302","992001",0
"190303","992001",0
"190304","992001",0
"190305","992001",0
"190306","992001",0.2
"200100","992001",0
"200200","992001",0
"200300","992001",0
"200400","992001",0
"200501","992001",0
"200502","992001",0
"200600","992001",0
"200701","992001",0
"200702","992001",0
"200703","992001",0
"200800","992001",0
"200901","992001",0
"200903","992001",0.2
"200904","992001",0.1
"210000","992001",0
"220101","992001",0
"220102","992001",0
"220103","992001",0
"220200","992001",0
"220300","992001",0
"220400","992001",0
"230100","992001",22.1
"230200","992001",25
"230300","992001",2.8
"230400","992001",2.9
"230500","992001",2.9
"230600","992001",0
"230700","992001",0
"240100","992001",0
"240400","992001",10.9
"240500","992001",3
"240701","992001",2.5
"240702","992001",0.2
"240703","992001",9.3
"240705","992001",1.4
"240706","992001",5.2
"240800","992001",10.3
"250000","992001",0.2
"260100","992001",0.2
"260200","992001",1.1
"260301","992001",0.2
"260302","992001",0
"260400","992001",3.5
"260501","992001",33.3
"260601","992001",38.7
"260602","992001",5.7
"260700","992001",0
"260802","992001",0
"260803","992001",0
"260806","992001",0.1
"270100","992001",0.2
"270201","992001",0
"270300","992001",1.3
"270401","992001",0
"270402","992001",0.5
"270403","992001",0
"270404","992001",0
"270405","992001",0
"270406","992001",18.4
"280100","992001",0
"280200","992001",0
"280300","992001",0
"280400","992001",0
"290100","992001",0.2
"290201","992001",7.8
"290202","992001",5.7
"290203","992001",5.1
"290300","992001",0
"300000","992001",0
"310101","992001",295.9
"310102","992001",31.9
"310103","992001",0
"310200","992001",0
"310300","992001",0
"320100","992001",37.3
"320200","992001",0
"320300","992001",11.9
"320400","992001",0
"320500","992001",0.9
"320600","992001",1.8
"330001","992001",0
"340100","992001",0
"340201","992001",0
"340202","992001",0
"340301","992001",0
"340302","992001",0.1
"340303","992001",0
"340304","992001",0
"340305","992001",0
"350100","992001",21.4
"350200","992001",0
"360100","992001",0
"360200","992001",0
"360300","992001",0
"360400","992001",0
"360500","992001",0
"360600","992001",0
"360701","992001",0
"360702","992001",0
"360800","992001",0
"360900","992001",0
"361000","992001",0
"361100","992001",0
"361200","992001",0
"361300","992001",0
"361400","992001",0
"361500","992001",0
"361600","992001",0
"361700","992001",0
"361900","992001",0
"362000","992001",0
"362100","992001",0
"362200","992001",0
"370101","992001",0
"370102","992001",0
"370103","992001",0
"370200","992001",0
"370300","992001",0
"370401","992001",0.3
"370402","992001",0
"380100","992001",0
"380400","992001",0
"380501","992001",0
"380700","992001",0
"380800","992001",0
"380900","992001",0
"381000","992001",0
"381100","992001",0.3
"381200","992001",0
"381300","992001",0
"381400","992001",0
"390100","992001",0
"390200","992001",0
"400100","992001",0
"400200","992001",0
"400300","992001",0
"400400","992001",0
"400500","992001",0
"400600","992001",0
"400700","992001",0
"400800","992001",0
"400901","992001",0
"400902","992001",0
"410100","992001",0
"410201","992001",0
"410202","992001",0
"410203","992001",3.7
"420100","992001",0.1
"420201","992001",3.8
"420202","992001",0.4
"420300","992001",0.3
"420401","992001",0
"420402","992001",0
"420500","992001",0
"420700","992001",0.6
"420800","992001",0
"421000","992001",0
"421100","992001",0
"430100","992001",0
"430200","992001",0
"440001","992001",0
"440002","992001",0
"450100","992001",0
"450200","992001",0
"450300","992001",0
"460100","992001",0
"460200","992001",0
"460300","992001",0
"460400","992001",0
"470100","992001",0
"470200","992001",0
"470300","992001",0
"470401","992001",0
"470402","992001",0
"470404","992001",0
"470405","992001",0
"470500","992001",0
"480100","992001",0
"480200","992001",0
"480300","992001",0
"480400","992001",0
"480500","992001",0
"480600","992001",0
"490100","992001",0
"490200","992001",0
"490300","992001",0
"490500","992001",0
"490600","992001",0
"490700","992001",0
"490800","992001",0
"500100","992001",1.8
"500200","992001",0
"500300","992001",0
"500400","992001",2.7
"510102","992001",0
"510103","992001",16.6
"510104","992001",6.9
"510400","992001",2.2
"520100","992001",0
"520200","992001",0
"520300","992001",0
"520400","992001",0
"520500","992001",0
"530200","992001",0
"530300","992001",0
"530400","992001",0
"530500","992001",0.4
"530700","992001",0
"530800","992001",0
"540100","992001",0
"540200","992001",0
"540300","992001",0
"540400","992001",0
"540500","992001",0
"540700","992001",0
"550100","992001",3.4
"550200","992001",1.8
"550300","992001",0
"560100","992001",3.9
"560200","992001",0
"560300","992001",9.4
"560500","992001",65.5
"570100","992001",3.3
"570200","992001",0.4
"570300","992001",8.1
"580100","992001",4.6
"580200","992001",0.3
"580400","992001",7.3
"580600","992001",0.3
"580700","992001",0
"590100","992001",0
"590200","992001",0
"590301","992001",377.1
"590302","992001",126.6
"600100","992001",19.8
"600200","992001",0
"600400","992001",0
"610100","992001",6
"610200","992001",0
"610300","992001",0
"610500","992001",59.7
"610601","992001",0
"610603","992001",0
"610700","992001",0.9
"620101","992001",27.1
"620102","992001",1.3
"620200","992001",6.5
"620300","992001",0
"620400","992001",4.8
"620500","992001",65.5
"620600","992001",0
"620700","992001",0.3
"620800","992001",0
"620900","992001",0
"621000","992001",0.4
"621100","992001",0
"630200","992001",0
"630300","992001",46
"640101","992001",0
"640102","992001",0
"640104","992001",0
"640105","992001",0
"640200","992001",0
"640301","992001",0.9
"640302","992001",0
"640400","992001",0
"640501","992001",1.9
"640502","992001",1.3
"640503","992001",2.5
"640504","992001",1.7
"640700","992001",0
"640800","992001",3
"640900","992001",0
"641000","992001",0
"641100","992001",0
"641200","992001",0
"650100","992001",10.6
"650200","992001",9.4
"650300","992001",54
"650400","992001",2.1
"650500","992001",65.8
"650600","992001",3.6
"650701","992001",0
"650702","992001",0
"660000","992001",106.2
"670000","992001",0
"680100","992001",37.8
"680200","992001",12
"680301","992001",10.9
"680302","992001",3.8
"690100","992001",229.6
"690200","992001",104.6
"700100","992001",0
"700200","992001",0
"700300","992001",0
"700400","992001",44.4
"700500","992001",0
"710100","992001",0
"710201","992001",65.3
"710202","992001",0
"720100","992001",61
"720201","992001",5.6
"720202","992001",0
"720203","992001",0
"720204","992001",0.6
"720205","992001",0
"720300","992001",0
"730101","992001",42.5
"730102","992001",0
"730103","992001",16.4
"730104","992001",99.5
"730105","992001",28.1
"730106","992001",-123.6
"730107","992001",23.8
"730108","992001",0
"730109","992001",71.1
"730200","992001",0
"730301","992001",47.8
"730302","992001",1.6
"730303","992001",0
"740000","992001",94.7
"750001","992001",245.1
"750002","992001",142.8
"750003","992001",3.4
"760101","992001",12.2
"760102","992001",0
"760201","992001",0
"760202","992001",0
"760203","992001",0
"760204","992001",0
"760205","992001",0
"760206","992001",1.6
"770100","992001",0
"770200","992001",0
"770301","992001",0
"770302","992001",1.3
"770401","992001",0
"770402","992001",33.7
"770403","992001",0
"770501","992001",0
"770502","992001",0
"770503","992001",0
"770504","992001",0
"770600","992001",0
"770700","992001",0
"770800","992001",0
"770900","992001",0
"780100","992001",16.9
"780500","992001",0
"790300","992001",42.6
"800000","992001",0
"810001","992001",0
"810002","992001",10
"820000","992001",21549.9
"830001","992001",0
"840000","992001",0
"850000","992001",0
"880000","992001",0
"890000","992001",0
"900000","992001",0
"010100","992002",0
"010200","992002",0
"010301","992002",0
"010302","992002",0
"020100","992002",0
"020201","992002",0
"020202","992002",0
"020203","992002",0
"020300","992002",0
"020401","992002",0
"020402","992002",0
"020501","992002",0
"020502","992002",0
"020503","992002",0
"020600","992002",0
"020702","992002",0
"030001","992002",0
"030002","992002",0
"040001","992002",0
"040002","992002",2.9
"050000","992002",0
"060100","992002",0
"060200","992002",0
"070000","992002",0
"080000","992002",0
"090001","992002",0
"090002","992002",0
"090003","992002",0
"090004","992002",0
"100000","992002",0
"110101","992002",0
"110102","992002",0
"110103","992002",0
"110104","992002",0
"110105","992002",0
"110106","992002",0
"110107","992002",0
"110201","992002",0
"110202","992002",0
"110203","992002",0
"110204","992002",0
"110205","992002",0
"110206","992002",0
"110207","992002",0
"110231","992002",0
"110232","992002",0
"110241","992002",0
"110250","992002",242
"110301","992002",0
"110302","992002",0
"110303","992002",0
"110304","992002",0
"110305","992002",0
"110306","992002",0
"110307","992002",0
"110308","992002",0
"110400","992002",0
"110501","992002",0
"110502","992002",0
"110601","992002",0
"110602","992002",0
"110603","992002",0
"110701","992002",0
"110702","992002",0
"110703","992002",0
"110704","992002",0
"120100","992002",0
"120201","992002",178
"120202","992002",0
"120203","992002",0
"120204","992002",0
"120205","992002",0
"120206","992002",0
"120207","992002",0
"120208","992002",0
"120209","992002",0
"120210","992002",0
"120211","992002",0
"120212","992002",0
"120213","992002",0
"120214","992002",0
"120215","992002",0
"120216","992002",0
"130100","992002",0
"130200","992002",0
"130300","992002",0
"130500","992002",4.1
"130600","992002",0
"130700","992002",0
"140101","992002",0
"140102","992002",0
"140105","992002",0
"140200","992002",0
"140300","992002",0
"140400","992002",0
"140500","992002",0
"140600","992002",0.6
"140700","992002",0
"140800","992002",0
"140900","992002",0
"141000","992002",0
"141100","992002",0
"141200","992002",0
"141301","992002",0
"141302","992002",0
"141401","992002",0
"141402","992002",0
"141403","992002",0
"141501","992002",0
"141502","992002",0
"141600","992002",0
"141700","992002",0
"141801","992002",2.7
"141802","992002",2.6
"141803","992002",0
"141900","992002",0.2
"142001","992002",0
"142002","992002",0
"142003","992002",0
"142004","992002",0
"142101","992002",0
"142102","992002",0
"142103","992002",0
"142104","992002",0
"142200","992002",2.9
"142300","992002",0
"142400","992002",0
"142500","992002",0
"142600","992002",0
"142700","992002",0
"142800","992002",4.6
"142900","992002",0
"143000","992002",0
"143100","992002",0
"143201","992002",0
"143202","992002",0
"150101","992002",0
"150102","992002",0
"150103","992002",0
"150200","992002",0
"160100","992002",0
"160200","992002",0
"160300","992002",0
"160400","992002",0
"170100","992002",1.9
"170600","992002",0
"170700","992002",0
"170900","992002",0
"171001","992002",0
"171100","992002",0
"180101","992002",0
"180102","992002",0
"180300","992002",0
"180400","992002",44.6
"190100","992002",0.9
"190200","992002",3.1
"190301","992002",0
"190302","992002",0
"190303","992002",0
"190304","992002",0
"190305","992002",0
"190306","992002",0.4
"200100","992002",0
"200200","992002",0
"200300","992002",0
"200400","992002",0
"200501","992002",0
"200502","992002",0
"200600","992002",0
"200701","992002",0
"200702","992002",0
"200703","992002",0
"200800","992002",0
"200901","992002",0
"200903","992002",0.5
"200904","992002",0.3
"210000","992002",0
"220101","992002",0
"220102","992002",0
"220103","992002",0
"220200","992002",0
"220300","992002",0.3
"220400","992002",0.7
"230100","992002",2.5
"230200","992002",0.6
"230300","992002",0
"230400","992002",0
"230500","992002",0.4
"230600","992002",0
"230700","992002",0
"240100","992002",0
"240400","992002",5.8
"240500","992002",1.5
"240701","992002",0
"240702","992002",0
"240703","992002",2.4
"240705","992002",0.4
"240706","992002",2
"240800","992002",0.5
"250000","992002",0
"260100","992002",0
"260200","992002",2.6
"260301","992002",0.2
"260302","992002",0
"260400","992002",0.3
"260501","992002",9.6
"260601","992002",10.9
"260602","992002",3
"260700","992002",0
"260802","992002",0
"260803","992002",0
"260806","992002",0
"270100","992002",35.4
"270201","992002",0
"270300","992002",0
"270401","992002",0
"270402","992002",2.7
"270403","992002",0
"270404","992002",0
"270405","992002",0
"270406","992002",4.7
"280100","992002",0
"280200","992002",0
"280300","992002",0
"280400","992002",0
"290100","992002",0
"290201","992002",6.6
